Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level_Encoded
36,1.13864389563147,0.17806298451082803,0.06545215868805973,-0.8955357922630435,-0.1641899612426144,0.007366439845453046,0
37,-1.3979831903162288,1.3904048580464459,1.3658669228743103,0.40978711787990785,-0.9290147419157899,-1.8175077849101873,1
38,0.786334578138734,1.3904048580464459,1.2974240405487183,-0.4802057753993772,-1.5328237792893495,-0.296779264280488,0
39,0.504487124144545,-1.467258129573225,-1.1665197231725983,1.5964443089189548,-0.003174217942998531,0.5818638809722284,0
40,-1.7502925078089646,-1.207470585244164,0.1338950410136522,0.8844499942955267,0.8824123702048889,-1.7161258835348747,1
41,0.5749489876430932,-0.9476830409151029,0.7498809819439809,-0.7768700731591388,0.19809546118152135,1.2239492563492127,0
42,0.504487124144545,1.2172131618270716,0.5445523349672053,-0.24287433719156787,-1.009522613565598,-0.1616033957800701,0
43,-1.3979831903162288,-0.4281079522569811,-0.8243053115446377,-0.7175372136071865,1.969268637477296,-1.040246541032785,1
44,1.420491349625659,0.43785052883988884,1.0236525112463497,-0.7175372136071865,-1.1302844210403098,1.257743223474318,0
45,0.2931015336489041,0.004871288291453873,-1.029633958521414,0.9437828538474788,-0.2044438970675184,-0.4995430670311134,2
46,1.5614150766227528,1.5635965542658197,1.4343098051999021,-1.4295315282306147,-1.4925698434644454,1.4605070262249433,0
47,-1.6798306443104178,1.477000706156133,-0.27676225293990087,1.833775747126764,-0.808252934441078,-1.7499198506599785,1
48,1.279567622628565,-0.6012996484763551,-1.1665197231725983,0.35045425832795546,-0.003174217942998531,-0.09401546152986115,0
49,1.5614150766227528,0.6976380731689497,0.2707808056648366,-1.4295315282306147,-0.4057135761920383,1.1901552892241092,0
50,1.350029486127112,0.8708297693883238,0.6814380996183891,-0.30220719674352003,-1.3718080359897336,0.21013024259607993,0
51,-0.4819789648351154,-0.6878954965860421,1.0236525112463497,1.2997800111591933,-0.8887608060908858,0.007366439845453046,2
53,1.420491349625659,-0.5147038003666682,-0.4136480175910846,-1.2515329495747574,0.5201269477807531,0.7170397494726464,0
54,-0.1296696473423794,0.17806298451082803,-0.7558624292190452,0.46911997743186024,0.11758758953171332,-0.026427527279652183,2
55,-1.6093687808118702,-1.640449825792599,1.0920953935719415,-0.30220719674352003,1.2446977926290248,-1.107834475282994,1
56,0.9272583051358292,-0.9476830409151029,0.4076665703160203,-1.3108658091267098,0.5603808836056573,-0.06022149440475591,0
57,-1.5389069173133232,0.09146713640114094,0.1338950410136522,0.6471185560877172,0.3188572686562332,-2.459593160287172,1
58,1.068182032132923,-0.774491344695729,-0.20831937061430839,-1.3108658091267098,0.7616505627301772,0.9198035522232733,0
59,-1.6798306443104178,1.6501924023755066,1.1605382758975333,0.765784275191622,-1.009522613565598,-2.0202715876608144,1
60,-1.1865975998205873,-0.861087192805416,0.1338950410136522,0.9437828538474788,0.35911120448113737,-1.0740405081578903,1
61,0.5749489876430932,-0.774491344695729,1.571195569851087,0.46911997743186024,-1.2107922926901178,1.866034631726197,0
62,-0.2705933743394739,-0.861087192805416,-0.4820908999166771,1.0624485729513837,0.11758758953171332,0.5142759467220195,2
64,-0.059207783843831824,-1.3806622814635379,-0.0029907236375321423,0.0537899605681938,0.6408887552554653,0.48048197959691424,2
65,-1.1161357363220397,-0.25491625603760715,-0.34520513526549274,0.5877856965357651,0.5603808836056573,-1.0740405081578903,1
66,-0.41151710133656777,0.43785052883988884,-0.0029907236375321423,1.4184457302630975,-0.9290147419157899,-0.19539736290517384,2
67,0.5749489876430932,-1.1208747371344772,-1.4402912524749665,0.7064514156396695,0.5603808836056573,0.48048197959691424,0
68,1.5614150766227528,0.2646588326205147,-0.4136480175910846,0.35045425832795546,-1.009522613565598,0.886009585098168,0
69,-0.1296696473423794,0.17806298451082803,1.502752687525494,-0.4802057753993772,-0.5667293194916542,0.10874834122076574,2
70,-1.4684450538147757,-0.6012996484763551,1.1605382758975333,-1.5481972473345191,1.4862214075784486,-1.4457741465340388,1
71,1.13864389563147,-0.774491344695729,-1.3034054878237826,0.8844499942955267,-0.12393602541771039,1.4267130590998396,0
72,0.856796441637281,1.044021465607698,-0.7558624292190452,-1.0142015113669482,0.1578415253566175,0.8522156179730643,0
73,0.9272583051358292,1.044021465607698,1.708081334502271,-1.1328672304708527,-1.2510462285150217,1.5618889276002577,0
74,-0.5524408283336623,1.477000706156133,1.2289811582231265,-0.5395386349513295,-0.72774506279127,-0.7698948040319492,2
75,0.9272583051358292,0.8708297693883238,-1.3718483701493747,1.5964443089189548,-1.2107922926901178,1.5618889276002577,0
76,-0.6229026918322099,1.3904048580464459,-0.4136480175910846,-1.5481972473345191,1.0031741776796008,-0.4319551327809044,2
77,1.420491349625659,-1.3806622814635379,-0.6189766645678615,1.7744428875748117,-1.009522613565598,1.0887733878487948,0
78,0.504487124144545,-0.16832040792792008,-0.6874195468934533,-0.4208729158474248,0.47987301195584925,0.7846276837228553,0
79,0.6454108511416401,0.8708297693883238,1.0236525112463497,0.0537899605681938,-1.4120619718146377,0.48048197959691424,0
80,-1.5389069173133232,0.17806298451082803,-0.20831937061430839,1.5371114493670022,-0.12393602541771039,-1.6823319164097694,1
81,-0.4819789648351154,-1.294066433353851,-1.2349626054981901,1.1217814325033357,0.8421584343799852,-0.8712767054072634,0
82,-1.4684450538147757,0.6976380731689497,-1.4402912524749665,1.2997800111591933,0.47987301195584925,-0.8712767054072634,0
83,0.7158727146401871,-1.467258129573225,-1.4402912524749665,1.8931086066787166,-0.1641899612426144,-0.4319551327809044,0
84,1.13864389563147,1.5635965542658197,1.639638452176679,-1.0735343709189005,-1.6133316509391575,-0.12780942865496486,0
85,-0.41151710133656777,-1.467258129573225,0.9552096289207578,0.40978711787990785,0.07733365370680949,0.3115121439713926,2
86,-1.3275213268176818,0.004871288291453873,-1.6456198994517433,0.0537899605681938,1.6874910867029684,-1.040246541032785,0
87,-1.5389069173133232,-1.294066433353851,-1.3034054878237826,0.7064514156396695,1.7679989583527762,-0.7361008369068455,0
88,1.6318769401213011,-0.4281079522569811,-0.7558624292190452,1.4777785898150502,-1.2913001643399256,2.237768270102346,0
89,-0.9752120093249458,1.6501924023755066,-1.6456198994517433,1.833775747126764,-0.4862214478418461,-0.5333370341562186,0
90,-1.4684450538147757,0.17806298451082803,1.571195569851087,0.23178853922405096,-0.32520570454223025,-1.040246541032785,1
91,0.43402526064599806,0.6976380731689497,-0.13987648828871652,0.5284528369838126,-0.8485068702659818,0.9198035522232733,0
92,-1.6093687808118702,-0.774491344695729,1.571195569851087,1.5371114493670022,-0.6874911269663659,-1.0064525739076813,1
93,-0.1296696473423794,0.43785052883988884,-0.7558624292190452,-0.9548686518149958,0.962920241854697,-1.5133620807842478,2
94,0.2931015336489041,-1.467258129573225,1.639638452176679,1.833775747126764,-1.6938395225889655,-0.12780942865496486,2
95,0.7158727146401871,0.09146713640114094,-0.6874195468934533,1.2997800111591933,-0.9290147419157899,-0.06022149440475591,0
96,1.490953213124206,1.1306173137173847,1.502752687525494,-1.0142015113669482,-1.5730777151142534,1.4267130590998396,0
97,0.43402526064599806,-0.25491625603760715,1.502752687525494,0.7064514156396695,-1.4925698434644454,1.1225673549739001,0
98,1.702338803619848,-1.207470585244164,0.33922368799042846,-0.3615400562954724,-0.36545964036713424,0.9198035522232733,0
99,1.6318769401213011,1.2172131618270716,1.1605382758975333,-1.1922000900228054,-1.3718080359897336,0.10874834122076574,0
100,-1.5389069173133232,1.3038090099367587,1.0920953935719415,1.9524414662306686,-1.6938395225889655,-1.4795681136591425,1
101,1.772800667118395,0.17806298451082803,0.886766746595166,0.0537899605681938,-1.6535855867640614,0.9873914864734822,0
102,-0.1296696473423794,-1.294066433353851,1.571195569851087,0.5284528369838126,-0.6069832553165582,0.34530611109649784,2
103,-0.9752120093249458,0.611042225059263,0.4076665703160203,-0.3615400562954724,0.2786033328313294,-0.46574909990600966,2
104,0.08171594315326207,0.9574256174980109,0.06545215868805973,1.2997800111591933,-1.4120619718146377,-0.4319551327809044,2
105,0.22263967015035657,0.17806298451082803,1.2974240405487183,-0.4802057753993772,-0.6472371911414619,0.6156578480973321,2
106,0.7158727146401871,-0.9476830409151029,-1.2349626054981901,-1.5481972473345191,1.8082528941776808,1.4605070262249433,0
107,-0.4819789648351154,0.3512546807302018,-0.34520513526549274,-0.06487575853571072,0.35911120448113737,-0.4995430670311134,2
108,0.08171594315326207,0.9574256174980109,-0.34520513526549274,0.5877856965357651,-0.6874911269663659,0.5480699138471232,2
109,1.279567622628565,1.5635965542658197,-1.2349626054981901,1.2404471516072406,-1.5730777151142534,-0.22919133003027906,0
110,-0.1296696473423794,1.6501924023755066,-0.0029907236375321423,-0.5988714945032818,-0.28495176871732625,-0.12780942865496486,2
111,0.504487124144545,-0.861087192805416,-1.4402912524749665,-1.1328672304708527,1.7277450225278723,0.6156578480973321,0
112,-1.1161357363220397,-0.5147038003666682,1.3658669228743103,0.0537899605681938,0.03707971788190566,-1.4119801794089335,1
113,0.5749489876430932,-1.1208747371344772,-1.029633958521414,-1.4888643877825667,1.8082528941776808,0.07495437409566201,0
114,-1.1161357363220397,-1.3806622814635379,-1.3034054878237826,0.0537899605681938,2.0095225733022004,-1.310598278033621,0
115,-1.045673872823493,-0.4281079522569811,-0.0029907236375321423,0.8251171347435741,0.23834939700642552,-1.2092163766583082,2
116,1.350029486127112,1.477000706156133,-1.508734134800559,-0.658204354055234,-0.12393602541771039,1.1225673549739001,0
117,1.068182032132923,0.8708297693883238,-1.0980768408470059,-0.8362029327110911,0.19809546118152135,0.5818638809722284,0
118,0.43402526064599806,-0.4281079522569811,-0.13987648828871652,1.0624485729513837,-0.6874911269663659,-1.243010343783412,0
119,-1.6093687808118702,-0.861087192805416,0.7498809819439809,1.5964443089189548,-0.2044438970675184,0.953597519348377,1
120,-1.3979831903162288,-0.16832040792792008,0.1338950410136522,-0.7175372136071865,1.2849517284539287,-0.22919133003027906,1
121,-0.8342882823278513,-0.4281079522569811,-1.6456198994517433,-0.4802057753993772,1.969268637477296,-1.0064525739076813,0
122,-1.3275213268176818,1.3904048580464459,0.33922368799042846,0.8251171347435741,-0.6472371911414619,-1.6823319164097694,1
123,0.9977201686343761,0.004871288291453873,-1.4402912524749665,0.29112139877600335,0.07733365370680949,1.7646527303508845,0
124,-0.20013151084092634,-1.294066433353851,-0.7558624292190452,-0.30220719674352003,1.3654596001037367,0.24392420972118364,2
125,0.504487124144545,0.2646588326205147,-0.4820908999166771,1.8931086066787166,-1.4120619718146377,-0.5671310012813223,0
126,-1.3979831903162288,-1.207470585244164,-0.8927481938702296,-1.0142015113669482,2.5730776748508557,-0.6009249684064276,1
127,-1.1161357363220397,-0.774491344695729,-1.0980768408470059,1.5964443089189548,0.5603808836056573,-0.7698948040319492,0
128,-0.2705933743394739,1.6501924023755066,-1.3034054878237826,-0.18354147763961548,0.2786033328313294,-0.7361008369068455,0
129,1.6318769401213011,1.3038090099367587,1.0920953935719415,-1.3701986686786622,-1.2510462285150217,1.5280949604751524,0
130,1.490953213124206,0.17806298451082803,0.2707808056648366,-0.8955357922630435,-0.4862214478418461,0.4128940453467068,0
131,0.9272583051358292,-1.1208747371344772,-0.6189766645678615,-0.06487575853571072,0.3993651403060412,-0.4319551327809044,0
132,-1.3275213268176818,0.3512546807302018,-0.7558624292190452,0.46911997743186024,0.721396626905273,-0.9050706725323672,1
133,-1.1865975998205873,-0.08172455981823319,0.1338950410136522,-1.4295315282306147,1.6069832150531609,-1.4119801794089335,1
134,-1.5389069173133232,1.7367882504851935,-0.6189766645678615,1.2997800111591933,-0.4459675120169421,-1.3443922451587247,1
135,-0.8342882823278513,0.611042225059263,0.886766746595166,0.5284528369838126,-0.6874911269663659,-2.256829357536545,2
136,-0.5524408283336623,1.477000706156133,1.1605382758975333,0.8844499942955267,-1.6535855867640614,-0.9050706725323672,2
137,-1.3275213268176818,0.7842339212786368,1.502752687525494,-0.9548686518149958,0.1578415253566175,-0.8712767054072634,1
138,0.2931015336489041,1.2172131618270716,-1.2349626054981901,1.2404471516072406,-0.8485068702659818,0.10874834122076574,0
139,-1.045673872823493,-1.1208747371344772,-1.1665197231725983,1.2997800111591933,0.9226663060297928,-0.5333370341562186,0
140,-0.4819789648351154,1.3038090099367587,-0.34520513526549274,1.2997800111591933,-1.009522613565598,1.0887733878487948,2
141,-0.20013151084092634,-0.4281079522569811,-0.13987648828871652,-0.5395386349513295,0.7616505627301772,-0.12780942865496486,2
142,-0.9047501458263982,1.3904048580464459,-0.4136480175910846,0.35045425832795546,-0.12393602541771039,0.5142759467220195,2
143,1.420491349625659,0.43785052883988884,-1.3034054878237826,1.715110028022859,-1.4120619718146377,0.04116040697055678,0
144,-1.2570594633191343,1.044021465607698,0.4076665703160203,0.29112139877600335,-0.2044438970675184,-0.12780942865496486,1
145,1.420491349625659,1.044021465607698,-1.1665197231725983,-0.5988714945032818,-0.2044438970675184,1.5956828947253614,0
146,-1.6093687808118702,0.2646588326205147,0.886766746595166,1.5371114493670022,-0.767998998616174,-1.7161258835348747,1
147,-0.5524408283336623,1.1306173137173847,-1.3034054878237826,1.4184457302630975,-0.4057135761920383,-0.5671310012813223,0
148,1.068182032132923,-1.207470585244164,-0.9611910761958221,0.9437828538474788,-0.12393602541771039,0.10874834122076574,0
149,0.786334578138734,0.524446376949576,0.6814380996183891,-0.24287433719156787,-0.9290147419157899,0.07495437409566201,0
150,-1.1161357363220397,1.3904048580464459,0.2707808056648366,-0.18354147763961548,-0.043428153767902364,-1.6147439821595604,1
151,-0.1296696473423794,1.5635965542658197,-1.1665197231725983,0.46911997743186024,-0.28495176871732625,1.5618889276002577,0
152,-1.6798306443104178,1.3038090099367587,1.502752687525494,0.29112139877600335,-0.72774506279127,-1.107834475282994,1
153,0.7158727146401871,1.477000706156133,0.6814380996183891,-1.3108658091267098,-0.6069832553165582,1.7984466974759883,0
154,-0.2705933743394739,0.7842339212786368,1.502752687525494,0.765784275191622,-1.6133316509391575,0.7170397494726464,2
155,-0.1296696473423794,-1.294066433353851,1.639638452176679,1.3591128707111453,-1.2107922926901178,-0.026427527279652183,2
156,0.36356339714745106,-0.34151210414729405,-1.508734134800559,-0.4208729158474248,1.1239359851543127,1.021185453598586,0
157,1.068182032132923,-1.727045673902286,-0.550533782242269,-0.18354147763961548,0.6408887552554653,1.3253311577245255,0
158,-0.5524408283336623,-0.5147038003666682,0.8183238642695728,-0.005542898983758326,0.07733365370680949,-0.33057323140559175,2
159,-0.9752120093249458,-0.16832040792792008,-1.2349626054981901,-0.9548686518149958,2.0095225733022004,-2.493387127412277,0
160,1.490953213124206,-0.5147038003666682,0.2707808056648366,0.29112139877600335,-0.9692686777406939,1.054979420723691,0
161,-1.6798306443104178,0.611042225059263,-1.0980768408470059,1.833775747126764,0.07733365370680949,-1.3781862122838298,0
162,-1.4684450538147757,1.7367882504851935,-0.0029907236375321423,0.5284528369838126,-0.32520570454223025,-1.7837138177850835,1
163,-1.5389069173133232,0.8708297693883238,-1.029633958521414,1.5964443089189548,-0.003174217942998531,-1.4795681136591425,1
164,-1.6093687808118702,-0.08172455981823319,0.2023379233392441,-1.3701986686786622,1.7679989583527762,-1.5133620807842478,1
165,0.9977201686343761,-0.16832040792792008,0.06545215868805973,-0.1242086180876631,-0.4459675120169421,1.5618889276002577,0
166,-1.1865975998205873,-1.1208747371344772,1.2289811582231265,1.7744428875748117,-0.72774506279127,-2.2230353904114413,1
167,-0.41151710133656777,-0.774491344695729,0.4761094526416122,-0.1242086180876631,0.3993651403060412,0.34530611109649784,2
168,-1.6798306443104178,-0.9476830409151029,-0.8927481938702296,0.765784275191622,1.4057135359286406,-0.33057323140559175,1
169,-1.6798306443104178,-1.3806622814635379,1.0236525112463497,-0.9548686518149958,1.6472371508780645,-2.0202715876608144,1
170,-1.3979831903162288,-0.861087192805416,0.7498809819439809,1.4184457302630975,-0.2044438970675184,-0.4995430670311134,1
171,1.209105759130017,-0.34151210414729405,0.5445523349672053,-1.0142015113669482,-0.1641899612426144,1.2915371905994217,0
173,-1.1161357363220397,0.2646588326205147,-0.27676225293990087,1.5964443089189548,-0.4057135761920383,-1.1416284424080994,1
174,-0.8342882823278513,-0.4281079522569811,0.33922368799042846,-0.658204354055234,0.9226663060297928,0.10874834122076574,2
175,0.43402526064599806,-0.34151210414729405,0.2023379233392441,-0.06487575853571072,-0.1641899612426144,0.48048197959691424,0
176,0.9272583051358292,-1.207470585244164,1.2289811582231265,-0.06487575853571072,-0.6472371911414619,0.6156578480973321,0
177,1.420491349625659,1.044021465607698,-0.27676225293990087,-1.5481972473345191,-0.08368208959280656,1.257743223474318,0
178,0.504487124144545,-0.861087192805416,-1.2349626054981901,1.3591128707111453,-0.08368208959280656,-0.7698948040319492,0
179,1.702338803619848,0.09146713640114094,-1.0980768408470059,-0.658204354055234,0.07733365370680949,1.3591251248496308,0
180,-0.7638264188293038,0.17806298451082803,0.5445523349672053,1.3591128707111453,-0.8887608060908858,-1.2092163766583082,2
181,-1.045673872823493,-1.727045673902286,-1.2349626054981901,1.5964443089189548,1.043428113504505,-0.5671310012813223,0
182,0.36356339714745106,0.611042225059263,-1.0980768408470059,1.655777168470907,-0.9692686777406939,0.953597519348377,0
183,-0.2705933743394739,-0.4281079522569811,0.06545215868805973,-1.4295315282306147,1.2849517284539287,0.1763362754709747,2
184,-1.4684450538147757,0.3512546807302018,-0.8927481938702296,-0.24287433719156787,1.3654596001037367,-1.5471560479093516,1
185,-0.7638264188293038,-0.5147038003666682,0.7498809819439809,-0.5395386349513295,0.6006348194305611,-1.1754224095332029,2
186,0.5749489876430932,1.477000706156133,0.8183238642695728,-1.1922000900228054,-0.6874911269663659,2.203974302977242,0
187,-1.6093687808118702,-0.861087192805416,0.33922368799042846,-1.4295315282306147,2.090030444952008,0.5818638809722284,1
188,-0.5524408283336623,0.9574256174980109,-1.3718483701493747,-1.3108658091267098,1.5667292792282563,-0.4319551327809044,0
189,0.786334578138734,0.004871288291453873,0.6129952172927972,-0.30220719674352003,-0.6069832553165582,1.054979420723691,0
190,1.068182032132923,0.6976380731689497,-0.7558624292190452,0.40978711787990785,-0.767998998616174,0.4128940453467068,0
191,-0.4819789648351154,-1.3806622814635379,1.4343098051999021,-1.1328672304708527,0.8421584343799852,-0.364367198530697,2
192,-1.1161357363220397,0.17806298451082803,1.2974240405487183,1.0031157133994315,-0.8887608060908858,-0.364367198530697,1
193,1.068182032132923,0.524446376949576,0.6814380996183891,0.35045425832795546,-1.4925698434644454,0.7508337165977501,0
194,-0.9752120093249458,1.7367882504851935,1.502752687525494,-1.4888643877825667,-0.12393602541771039,-1.8175077849101873,2
195,0.7158727146401871,1.477000706156133,-1.0980768408470059,0.40978711787990785,-0.72774506279127,-0.19539736290517384,0
196,1.490953213124206,1.6501924023755066,1.502752687525494,-1.3701986686786622,-1.5730777151142534,1.7984466974759883,0
197,1.279567622628565,1.2172131618270716,-0.6189766645678615,0.7064514156396695,-1.4120619718146377,0.9873914864734822,0
198,-0.9047501458263982,-1.294066433353851,-1.4402912524749665,0.8844499942955267,1.3654596001037367,-0.9388646396574724,0
199,-0.5524408283336623,0.7842339212786368,-1.508734134800559,-0.4802057753993772,1.1641899209792168,0.5818638809722284,0
200,-0.6229026918322099,0.43785052883988884,1.2974240405487183,0.40978711787990785,-0.8887608060908858,-0.296779264280488,2
201,-0.9047501458263982,-1.640449825792599,1.2974240405487183,-1.5481972473345191,1.5667292792282563,-0.5671310012813223,2
202,1.5614150766227528,1.044021465607698,1.708081334502271,-1.3701986686786622,-1.4523159076395415,1.866034631726197,0
203,0.9272583051358292,-0.34151210414729405,-0.07143360596312402,0.6471185560877172,-0.767998998616174,0.3791000782216016,0
204,-0.2705933743394739,0.8708297693883238,-0.8927481938702296,-1.1922000900228054,1.0836820493294088,0.818421650847959,2
205,-0.4819789648351154,-0.774491344695729,-0.6874195468934533,-0.7768700731591388,1.5667292792282563,-0.364367198530697,2
206,-0.41151710133656777,0.611042225059263,-0.9611910761958221,1.7744428875748117,-0.6874911269663659,-0.12780942865496486,2
207,0.9977201686343761,-1.3806622814635379,-0.27676225293990087,1.5371114493670022,-0.808252934441078,0.7170397494726464,0
208,0.43402526064599806,-1.1208747371344772,1.708081334502271,-0.8955357922630435,-0.12393602541771039,0.7846276837228553,0
209,1.5614150766227528,0.524446376949576,0.33922368799042846,-0.4802057753993772,-1.009522613565598,0.7170397494726464,0
210,-0.9752120093249458,-1.1208747371344772,0.9552096289207578,-0.3615400562954724,0.7616505627301772,-1.040246541032785,2
211,-1.5389069173133232,1.6501924023755066,1.2974240405487183,1.3591128707111453,-1.5730777151142534,-0.12780942865496486,1
212,0.7158727146401871,-1.207470585244164,1.0920953935719415,-0.8362029327110911,0.07733365370680949,0.14254230834587098,0
213,-0.9752120093249458,0.09146713640114094,0.33922368799042846,0.46911997743186024,-0.003174217942998531,-1.107834475282994,2
214,1.350029486127112,1.5635965542658197,1.2289811582231265,-0.8955357922630435,-1.6133316509391575,0.7170397494726464,0
215,0.5749489876430932,0.17806298451082803,-1.4402912524749665,-0.1242086180876631,0.5201269477807531,-0.4995430670311134,0
216,0.786334578138734,0.004871288291453873,-1.4402912524749665,-0.8362029327110911,0.962920241854697,0.07495437409566201,0
217,0.6454108511416401,-1.467258129573225,1.2289811582231265,0.17245567967209857,-0.5264753836667502,2.203974302977242,0
218,1.13864389563147,-0.5147038003666682,0.6129952172927972,0.11312282012014618,-0.8485068702659818,0.48048197959691424,0
219,-0.8342882823278513,1.3038090099367587,1.0236525112463497,0.40978711787990785,-1.009522613565598,-0.026427527279652183,2
220,0.7158727146401871,0.611042225059263,0.4076665703160203,0.46911997743186024,-1.2510462285150217,0.886009585098168,0
221,-1.1865975998205873,1.3038090099367587,1.2974240405487183,-1.4888643877825667,0.3188572686562332,-0.9388646396574724,1
222,-0.5524408283336623,0.8708297693883238,-1.1665197231725983,1.2997800111591933,-0.28495176871732625,-0.296779264280488,0
223,1.209105759130017,0.004871288291453873,-1.714062781777335,-0.5988714945032818,0.721396626905273,1.021185453598586,0
224,0.504487124144545,-0.861087192805416,0.4761094526416122,0.29112139877600335,-0.36545964036713424,0.4128940453467068,0
225,0.9977201686343761,-1.3806622814635379,0.886766746595166,0.29112139877600335,-0.6472371911414619,0.6832457823475412,0
226,0.504487124144545,1.477000706156133,-1.3718483701493747,1.715110028022859,-1.3315541001648297,0.5818638809722284,0
227,0.6454108511416401,-1.467258129573225,-0.6874195468934533,0.8844499942955267,0.11758758953171332,0.5818638809722284,0
228,-0.5524408283336623,0.43785052883988884,-1.5771770171261508,1.4777785898150502,0.03707971788190566,-0.8712767054072634,0
229,1.702338803619848,1.6501924023755066,0.8183238642695728,-1.4888643877825667,-1.2107922926901178,2.3053562043525546,0
230,0.6454108511416401,-0.16832040792792008,-0.7558624292190452,1.9524414662306686,-1.1705383568652137,0.4466880124718105,0
231,-0.2705933743394739,-0.16832040792792008,-1.1665197231725983,1.2404471516072406,0.07733365370680949,-0.8712767054072634,0
232,-1.4684450538147757,0.611042225059263,0.5445523349672053,-0.658204354055234,0.6811426910803691,-0.5671310012813223,1
233,1.6318769401213011,-1.207470585244164,-0.20831937061430839,1.7744428875748117,-1.4523159076395415,2.4405320728529727,0
